target,drug,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,M1,M2,M3,M4,M5,M6,M7,M8,M9,dgidb
CDK14,benzbromarone,0,0,0,1,1,1,0,0,0,0,0,7.68761867674675e-05,0,0,0,0,0,0.00738871933441595,0.16316430020284,1.86494367516498e-05,0
CDK16,benzbromarone,0,0,0,1,1,1,0,0,0,1,0,0.00406529157261205,0,0,0.0400093097107795,0,0,0.0585119292096592,0.968843813387424,0.161126025259226,0
CDK17,benzbromarone,0,0,0,1,1,1,0,0,0,1,1,0.125635641137414,0,0,0.0400093097107795,0,0,0.182246919149055,0.997565922920892,0.0385453470284718,0
CDK18,benzbromarone,0,0,0,1,1,1,0,0,1,0,0,0.0177128845340277,0,0,0,0,0,0.0399354171482286,0.550993914807302,0.00675912570376564,0
CDK2,benzbromarone,0,0,0,1,1,1,0,0,1,0,1,0.0118120697923044,0,0,0.0400093097107795,0,0,0.137396566596415,0.180202839756592,0.000164285447993226,0
CDK3,benzbromarone,0,0,0,1,1,1,0,0,1,1,0,0.242791881590178,0,0,0,0,0,0.166487303841998,0.0800811359026369,0.00632554073297233,0
CDK4,benzbromarone,0,0,0,1,1,1,0,0,1,1,1,0.00041943394826346,0,0,0.0400093097107795,0,0,0.435536480423797,0.277403651115619,0.0015532314077605,0
CDK5,benzbromarone,0,0,0,1,1,1,0,1,0,0,0,0.0445566508494828,0,0,0,0,0,0.138006916251856,0.607464503042596,0.000811201261321381,0
CDK6,benzbromarone,0,0,0,1,1,1,0,1,0,0,1,0.00133357493955488,0,0,0.0400093097107795,0,0,0.0235888005674893,0.801135902636917,0.00047644115436722,0
CDK7,benzbromarone,0,0,0,1,1,1,0,1,0,1,0,0.00633765202153505,0,0,0.0400093097107795,0,0,0.321022544199166,0.962352941176471,0.00217721839400422,0
CDK8,benzbromarone,0,0,0,1,1,1,0,1,0,1,1,0.00315350208076652,0,0,0,0,0,0.0815909883821103,0.866855983772819,0.0243774150458295,0
CDK9,benzbromarone,0,0,0,1,1,1,0,1,1,0,0,0.0514335525145644,0,0,0.0400093097107795,0,0,0.0756167219977926,0.238052738336714,0.00866642581149848,0
CDKL1,benzbromarone,0,0,0,1,1,1,0,1,1,0,1,0.0117730941143079,0,0,0,0,0,0.0337560619406533,0.603569979716024,0.0119676693159032,0
CDKL2,benzbromarone,0,0,0,1,1,1,0,1,1,1,0,0.0513518491480673,0,0,0,0,0,0.0139371077278093,0.0486815415821501,0.00795733923244768,0
CDKL3,benzbromarone,0,0,0,1,1,1,0,1,1,1,1,0.150676106333425,0,0,0,0,0,0.00359595066635434,0.716754563894523,0.00206065370052891,0
CDKL5,benzbromarone,0,0,0,1,1,1,1,0,0,0,0,0.00419005355689511,0,0,0,0,0,0.0506205179545567,0.151886409736308,0.0191360659060976,0
CDO1,benzbromarone,0,0,0,1,1,1,1,0,0,0,1,0.0394862751612038,0,0,0,0,0,0.152072472720399,0.856876267748479,0.00183451199519896,0
CEACAM1,benzbromarone,0,0,0,1,1,1,1,0,0,1,0,0.225996964725579,0,0,0.0400093097107795,0,0,0.210973853899882,0.535496957403651,0.0110485913392642,0
CENPE,benzbromarone,0,0,0,1,1,1,1,0,0,1,1,0.0795306555238306,0,0,0.0400093097107795,0,0,0.103503630227783,0.0241784989858012,0.00315447924225755,0
CES1,benzbromarone,0,0,0,1,1,1,1,0,1,0,0,0.20528541594725,0,0,0,0,0,0.203966824721418,0.185395537525355,0.000148554754837555,0
CFB,benzbromarone,0,0,0,1,1,1,1,0,1,0,1,0.247693968256516,0,0,0,0,0,0.168628623586539,0.635456389452333,0.00281166414707036,0
CFD,benzbromarone,0,0,0,1,1,1,1,0,1,1,0,0.0109943983568265,0,0,0.0400093097107795,0,0,0.0151462091533734,0.81079107505071,0.00140324374319575,0
CFTR,benzbromarone,0,0,0,1,1,1,1,0,1,1,1,0.027367304022975,0,0,0.0400093097107795,0,0,0.120127967271209,0.110750507099391,0.000211261237339914,0
CHAT,benzbromarone,0,0,0,1,1,1,1,1,0,0,0,0.0132781879544181,0,0,0,0,0,0.094804154552686,0.23659229208925,0.0173096371427303,0
CHEK1,benzbromarone,0,0,0,1,1,1,1,1,0,0,1,0.00338611277974225,0,0,0,0,0,0.3259091291924,0.269127789046653,0.00501922608747759,0
CHIT1,benzbromarone,0,0,0,1,1,1,1,1,0,1,0,0.0169491961253374,0,0,0,0,0,0.0687558920079319,0.877647058823529,0.0109516062925965,0
CHRM2,benzbromarone,0,0,0,1,1,1,1,1,1,0,1,0.01180879961413,0,0,0,0,0,0.120925035620804,0.320162271805274,0.00511776085613443,0
CHRM3,benzbromarone,0,0,0,1,1,1,1,1,1,1,0,0.148277926337819,0,0,0,0,0,0.258326959090266,0.696632860040568,0.00715601235935672,0
CHRM4,benzbromarone,0,0,0,1,1,1,1,1,1,1,1,0.0107396647690534,0,0,0,0,0,0.140885350517039,0.0245030425963489,0.00362685828956607,0
CHRM5,benzbromarone,0,0,1,0,0,0,0,0,0,0,0,0.00165568866050764,0,0,0,0,0,0.13247708903333,0.542312373225152,0.0045432903690529,0
CHRNA10,benzbromarone,0,0,1,0,0,0,0,0,0,0,1,0.00409859593287763,0,0,0.0400093097107795,0,0,0.0578146887639092,0.576957403651116,0.0397803627995581,0
CHRNA2,benzbromarone,0,0,1,0,0,0,0,0,0,1,0,0.00965244188510395,0,0,0,0,0,0.0801322757885893,0.33501014198783,0.0182164252667419,0
CHRNA9,benzbromarone,0,0,1,0,0,0,0,0,1,0,0,0.00081097755900943,0,0,0.0116670901740851,0,0,0.0562549327484304,0.544016227180527,0.00354569152076212,0
CHRNB2,benzbromarone,0,0,1,0,0,0,0,0,1,0,1,0.213020142645772,0,0,0.0400093097107795,0,0,0.128488720170286,0.7773630831643,0.0154860039267745,0
CIT,benzbromarone,0,0,1,0,0,0,0,0,1,1,0,0.0918201853831899,0,0,0,0,0,0.0878513036096586,0.579716024340771,0.00429462756512835,0
CKM,benzbromarone,0,0,1,0,0,0,0,0,1,1,1,0.0184970731548725,0,0,0,0,0,0.114768394442477,0.149533468559838,0.0229702684221424,0
CLC,benzbromarone,0,0,1,0,0,0,0,1,0,0,0,0.00582087552718477,0,0,0,0,0,0.130246943007035,0.836105476673428,0.00630368173726807,0
CLCN2,benzbromarone,0,0,1,0,0,0,0,1,0,0,1,0.0224218616352879,0,0,0,0,0,0.0215318872111121,0.298255578093306,0.00482645809906121,0
CLK2,benzbromarone,0,0,1,0,0,0,0,1,0,1,1,0.0369809575692856,0,0,0,0,0,0.0178856798050031,0.251115618661258,0.00260632842380215,0
CLK3,benzbromarone,0,0,1,0,0,0,0,1,1,0,0,0.00029812837459938,0,0,0,0,0,0.0432661989916878,0.557809330628803,0.00322731843495811,0
CLK4,benzbromarone,0,0,1,0,0,0,0,1,1,0,1,0.00426117718420855,0,0,0,0,0,0.100130375151703,0.694279918864097,0.00446853343388929,0
CLUL1,benzbromarone,0,0,1,0,0,0,0,1,1,1,0,0.00134493748678186,0,0,0,0,0,0.0414922793857175,0.4052738336714,0.000639252281811215,0
CMA1,benzbromarone,0,0,1,0,0,0,0,1,1,1,1,0.0206321177639846,0,0,0.0400093097107795,0,0,0.0440137682599801,0.490872210953347,0.00576471388594155,0
CMPK1,benzbromarone,0,0,1,0,0,0,1,0,0,0,0,0.0281550088713847,0,0,0,0,0,0.0770406941414995,0.37079107505071,0.00054554454004854,0
CNR1,benzbromarone,0,0,1,0,0,0,1,0,0,0,1,0.0390273000140492,0,0,0.0400093097107795,0,0,0.0676313297412563,0.803083164300203,0.324383011547412,0
CNR2,benzbromarone,0,0,1,0,0,0,1,0,0,1,0,0.0170165263957254,0,0,0.0400093097107795,0,0,0.128586208316766,0.233590263691684,0.00638210242765279,0
COL1A2,benzbromarone,0,0,1,0,0,0,1,0,0,1,1,0.00032126812081326,0,0,0.0400093097107795,0,0,0.161556793277876,0.603732251521298,0.00499344907564048,0
COMT,benzbromarone,0,0,1,0,0,0,1,0,1,0,0,0.00015789398103693,0,0,0,0,0,0.0244596801391037,0.234645030425963,0.0135567997363758,0
CPB1,benzbromarone,0,0,1,0,0,0,1,0,1,0,1,0.0409733078480275,0,0,0,0,0,0.0839792178564193,0.585638945233266,1.07802279992654e-05,0
CPB2,benzbromarone,0,0,1,0,0,0,1,0,1,1,0,0.00307997695806781,0,0,0.0351544453149944,0,0,0.0878534387528427,0.631724137931034,0.0324202706870838,0
CPT1A,benzbromarone,0,0,1,0,0,0,1,0,1,1,1,0.00359211773405356,0,0,0,0,0,0.0973321785147405,0.351805273833671,0.0164519171303626,0
CPT2,benzbromarone,0,0,1,0,0,0,1,1,0,0,0,0.0266825043362016,0,0,0,0,0,0.143729100968666,0.663367139959432,0.0409973921905312,0
CRH,benzbromarone,0,0,1,0,0,0,1,1,0,0,1,0.0517571452767548,0,0,0.0400093097107795,0,0,0.0940057026296656,0.0902231237322515,0.00585540998018347,0
CROT,benzbromarone,0,0,1,0,0,0,1,1,0,1,0,0.0381311299121198,0,0,0,0,0,0.240394503653579,0.581419878296146,0.0283835273918104,0
CRP,benzbromarone,0,0,1,0,0,0,1,1,0,1,1,0.00395057482347883,0,0,0.0400093097107795,0,0,0.0510951873141428,0.739391480730223,0.0801743644581422,0
CRYZ,benzbromarone,0,0,1,0,0,0,1,1,1,0,0,0.00062859979514107,0,0,0,0,0,0.0672850798065309,0.424665314401623,7.84382561163384e-05,0
CSF1R,benzbromarone,0,0,1,0,0,0,1,1,1,0,1,0.0639144672955281,0,0,0.0400093097107795,0,0,0.113579366497874,0.667586206896552,0.00629121451895419,0
CSF2RA,benzbromarone,0,0,1,0,0,0,1,1,1,1,0,0.00950205421058591,0,0,0,0,0,0.04213104439732,0.649492900608519,0.0220161046253878,0
CSF2RB,benzbromarone,0,0,1,0,0,0,1,1,1,1,1,0.062595697259213,0,0,0,0,0,0.0260022248122628,0.33395537525355,0.00014665590156997,0
CSF3R,benzbromarone,0,0,1,0,0,1,0,0,0,0,0,0.140410741947613,0,0,0.0400093097107795,0,0,0.0683403281858342,0.0721298174442191,0.00230935690164344,0
CSK,benzbromarone,0,0,1,0,0,1,0,0,0,0,1,0.0398290631410333,0,0,0.0400093097107795,0,0,0.13699654874254,0.576795131845842,0.000105539015206999,0
CSNK1A1,benzbromarone,0,0,1,0,0,1,0,0,0,1,0,0.0210640206332631,0,0,0,0,0,0.0184674639432333,0.468235294117647,0.00857992103572608,0
CSNK1D,benzbromarone,0,0,1,0,0,1,0,0,0,1,1,0.00952190308577864,0,0,0.0400093097107795,0,0,0.0938022671102131,0.47789046653144,0.0333578470172285,0
CSNK1E,benzbromarone,0,0,1,0,0,1,0,0,1,0,0,0.00329182878443149,0,0,0,0,0,0.249636294758755,0.938012170385396,0.00373832766391163,0
CSNK1G1,benzbromarone,0,0,1,0,0,1,0,0,1,0,1,0.00943180213709931,0,0,0.0400093097107795,0,0,0.0839666940017957,0.609817444219067,0.0102765629218901,0
CSNK1G2,benzbromarone,0,0,1,0,0,1,0,0,1,1,0,0.0213069656332638,0,0,0.0400093097107795,0,0,0.0775630248192879,0.68446247464503,0.00499065062655591,0
CSNK1G3,benzbromarone,0,0,1,0,0,1,0,0,1,1,1,0.0368748572554914,0,0,0.0379466525423711,0,0,0.00364843830734258,0.856227180527383,0.00582435022706066,0
CSNK2A1,benzbromarone,0,0,1,0,0,1,0,1,0,0,0,0.00761214478296973,0,0,0.0400093097107795,0,0,0.185537929025391,0.740689655172414,0.000215632242197199,0
CSNK2A2,benzbromarone,0,0,1,0,0,1,0,1,0,0,1,0.0498554018651701,0,0,0.0400093097107795,0,0,0.161868180636127,0.614847870182556,0.0112495449541203,0
CTH,benzbromarone,0,0,1,0,0,1,0,1,0,1,0,6.71616765336264e-06,0,0,0,0,0,0.140670545816224,0.901825557809331,0.10720447968735,0
CTLA4,benzbromarone,0,0,1,0,0,1,0,1,0,1,1,0.00313303380004241,0,0,0.0145332448613315,0,0,0.0288694216104464,0.567545638945233,0.0352024946720441,0
CTNNB1,benzbromarone,0,0,1,0,0,1,0,1,1,0,0,0.00281999944559134,0,0,0.0325933374501828,0,0,0.00830226431930298,0.937119675456389,0.0114535188897647,0
CTSB,benzbromarone,0,0,1,0,0,1,0,1,1,1,0,0.00028896739308573,0,0,0,0,0,0.0557827412326885,0.575091277890467,0.010870792888714,0
CTSD,benzbromarone,0,0,1,0,0,1,0,1,1,1,1,0.0347167924343269,0,0,0.0400093097107795,0,0,0.0476123948372831,0.575740365111562,7.17222690550321e-07,0
CTSF,benzbromarone,0,0,1,0,0,1,1,0,0,0,0,0.00124431923040418,0,0,0.0324645418845502,0,0,0.111791278094915,0.766734279918864,0.0371765768476195,0
CTSG,benzbromarone,0,0,1,0,0,1,1,0,0,0,1,0.0265765404411667,0,0,0.0400093097107795,0,0,0.00754403435113236,0.852576064908722,0.0367689226423433,0
CTSK,benzbromarone,0,0,1,0,0,1,1,0,0,1,0,0.0111036654605989,0,0,0,0,0,0.1317782995869,0.280081135902637,0.00228154217040849,0
CTSL,benzbromarone,0,0,1,0,0,1,1,0,0,1,1,0.0133882969803676,0,0,0.0316729129880289,0,0,0.0425468482681619,0.742150101419878,0.000644901586122706,0
CTSS,benzbromarone,0,0,1,0,0,1,1,0,1,0,0,0.0368701654786803,0,0,0.0400093097107795,0,0,0.184826010571225,0.93606490872211,0.0207628480251095,0
CXCL10,benzbromarone,0,0,1,0,0,1,1,0,1,0,1,0.143286503591243,0,0,0,0,0,0.1151467399691,0.952535496957404,0.00270114060834204,0
CXCL12,benzbromarone,0,0,1,0,0,1,1,0,1,1,0,0.0113506163707815,0,0,0,0,0,0.155996134479855,0.0637728194726166,0.0525646691759512,0
CXCR4,benzbromarone,0,0,1,0,0,1,1,0,1,1,1,0.121534830152704,0,0,0,0,0,0.204279958148746,0.197079107505071,0.0015870235715318,0
CYB5A,benzbromarone,0,0,1,0,0,1,1,1,0,0,0,0.117793004911583,0,0,0.0165695454836696,0,0,0.0634512687759827,0.611034482758621,0.00666736506587891,0
CYCS,benzbromarone,0,0,1,0,0,1,1,1,0,0,1,0.0188521464029286,0,0,0.0400093097107795,0,0,0.243724324177319,0.0157403651115619,0.00312314134675652,0
CYP11B1,benzbromarone,0,0,1,0,0,1,1,1,0,1,0,0.00104401666443161,0,0,0.0400093097107795,0,0,0.0627043808708485,0.159675456389452,0.00386406441061921,0
CYP17A1,benzbromarone,0,0,1,0,0,1,1,1,0,1,1,7.91396382743389e-05,0,0,0.00161487456568828,0,0,0.111649193648422,0.358782961460446,0.00373538081816033,0
CYP19A1,benzbromarone,0,0,1,0,0,1,1,1,1,0,0,0.111025257148613,0,0,0,0,0,0.0444279156134499,0.887545638945233,0.0146928410016822,0
CYP1A2,benzbromarone,0,0,1,0,0,1,1,1,1,0,1,0.00275247613094623,0,0,0.00287588689488229,0,0,0.00946984463420499,0.139553752535497,0.000986278386644153,0
CYP27B1,benzbromarone,0,0,1,0,0,1,1,1,1,1,0,0.00685799744562631,0,0,0,0,0,0.0325138554974641,0.341825557809331,3.15959554875867e-06,0
CYP2A6,benzbromarone,0,0,1,0,0,1,1,1,1,1,1,0.13333545108962,0,0,0,0,0,0.176184065801628,0.735091277890467,0.0195682870570443,0
CYP2C8,benzbromarone,0,0,1,0,1,0,0,0,0,0,0,0.00274244349286223,0,0,0,0,0,0.107080116834026,0.558701825557809,0.0352330276461752,0
CYP2C9,benzbromarone,0,0,1,0,1,0,0,0,0,0,1,0.073724998067035,0,0,0,0,0,0.0831956053276668,0.364300202839757,0.000879335033042201,0
CYP3A4,benzbromarone,0,0,1,0,1,0,0,0,0,1,0,0.0156028161019596,0,0,0,0,0,0.0189741631968448,0.73606490872211,0.017656627813595,0
CYP3A5,benzbromarone,0,0,1,0,1,0,0,0,0,1,1,0.00542526626915802,0,0,0,0,0,0.0702495996615406,0.241217038539554,0.000526083271212054,0
CYP51A1,benzbromarone,0,0,1,0,1,0,0,0,1,0,0,0.0214254601302423,0,0,0.0400093097107795,0,0,0.133387908762377,0.108073022312373,0.0056126754899541,0
CYSLTR1,benzbromarone,0,0,1,0,1,0,0,0,1,0,1,0.0232883538195472,0,0,0,0,0,0.024885218749286,0.272454361054767,0.0127226499816021,0
DAPK1,benzbromarone,0,0,1,0,1,0,0,0,1,1,0,0.00019429184416829,0,0,0,0,0,0.11276431348048,0.586531440162272,0.0183062817019621,0
DAPK2,benzbromarone,0,0,1,0,1,0,0,0,1,1,1,0.0233967200241668,0,0,0,0,0,0.0605674069678517,0.59894523326572,0.00607905974043011,0
DBH,benzbromarone,0,0,1,0,1,0,0,1,0,0,0,0.0773850499608933,0,0,0,0,0,0.128813486637531,0.633914807302231,0.0219575819045232,0
DCK,benzbromarone,0,0,1,0,1,0,0,1,0,0,1,0.00452010262252532,0,0,0.0400093097107795,0,0,0.0513967307168552,0.012657200811359,0.0269834732188286,0
DCPS,benzbromarone,0,0,1,0,1,0,0,1,0,1,0,0.0797834853452697,0,0,0,0,0,0.0408251095799183,0.26393509127789,0.000372885596743633,0
DCTPP1,benzbromarone,0,0,1,0,1,0,0,1,0,1,1,0.00160926077745446,0,0,0,0,0,0.0922977718391372,0.372494929006085,0.0825458368828444,0
DCXR,benzbromarone,0,0,1,0,1,0,0,1,1,0,0,0.0736164796500635,0,0,0,0,0,0.103338654982661,0.728356997971602,1.86552640039298e-06,0
DDC,benzbromarone,0,0,1,0,1,0,0,1,1,0,1,0.0458055701888249,0,0,0,0,0,0.111133329187912,0.133062880324544,0.00216673292823514,0
DDR1,benzbromarone,0,0,1,0,1,0,0,1,1,1,0,0.0386030391253891,0,0,0,0,0,0.101376282630702,0.422231237322515,0.00399302768749423,0
DDR2,benzbromarone,0,0,1,0,1,0,0,1,1,1,1,0.00291857339608696,0,0,0,0,0,0.0685942792585839,0.826531440162272,0.000878969636920395,0
DECR1,benzbromarone,0,0,1,0,1,0,1,0,0,0,0,0.00144242659605125,0,0,0,0,0,0.13031727056826,0.261014198782961,0.00118325917613229,0
DHCR24,benzbromarone,0,0,1,0,1,0,1,0,0,0,1,0.00165147155796061,0,0,0,0,0,0.152775363953862,0.695578093306288,0.00519564283286279,0
DHFR,benzbromarone,0,0,1,0,1,0,1,0,0,1,0,0.00644360165717776,0,0,0,0,0,0.0815504644656439,0.350344827586207,0.00140148157224255,0
DHODH,benzbromarone,0,0,1,0,1,0,1,0,0,1,1,0.0382610116857577,0,0,0,0,0,0.0540961144961717,0.321298174442191,0.00366636876456931,0
DHPS,benzbromarone,0,0,1,0,1,0,1,0,1,0,0,0.10044971115862,0,0,0.0400093097107795,0,0,0.1273812990984,0.109046653144016,0.000277677754964702,0
DLAT,benzbromarone,0,0,1,0,1,0,1,0,1,0,1,0.0331848468075003,0,0,0.0400093097107795,0,0,0.0193139158240582,0.949371196754564,0.00373161400501041,0
DNAJA1,benzbromarone,0,0,1,0,1,0,1,0,1,1,0,0.0111641352015012,0,0,0,0,0,0.0534608868324679,0.731034482758621,0.00412870114568004,0
DNMT1,benzbromarone,0,0,1,0,1,0,1,0,1,1,1,0.0170245127129722,0,0,0.0400093097107795,0,0,0.238052852329024,0.442677484787018,0.000483971271340916,0
DPEP1,benzbromarone,0,0,1,0,1,0,1,1,0,0,0,0.0502647886713214,0,0,0,0,0,0.154026253911836,0.150507099391481,0.00565790754046706,0
DPP4,benzbromarone,0,0,1,0,1,0,1,1,0,0,1,0.00081699942920579,0,0,0.0400093097107795,0,0,0.0775332903331225,0.948803245436106,0.00100926493335073,0
DPYD,benzbromarone,0,0,1,0,1,0,1,1,0,1,0,0.0316272209434508,0,0,0,0,0,0.0629725625909418,0.371440162271805,0.00179273610197373,0
DRD1,benzbromarone,0,0,1,0,1,0,1,1,0,1,1,0.00122481052415741,0,0,0,0,0,0.0539021276403006,0.187586206896552,0.0165462913582881,0
DRD2,benzbromarone,0,0,1,0,1,0,1,1,1,0,0,0.0621288998728538,0,0,0.0400093097107795,0,0,0.207450303016321,0.338255578093306,0.0933552937312606,0
DRD3,benzbromarone,0,0,1,0,1,0,1,1,1,0,1,5.82588946967439e-05,0,0,0,0,0,0.0383123015301736,0.267423935091278,0.0166658050957662,0
DRD4,benzbromarone,0,0,1,0,1,0,1,1,1,1,0,0.0125026725484769,0,0,0.0400093097107795,0,0,0.129331608951892,0.358215010141988,0.0148221482695823,0
DRD5,benzbromarone,0,0,1,0,1,0,1,1,1,1,1,0.00682085524925096,0,0,0.0379466525423711,0,0,0.0661026191892196,0.143772819472617,0.00754344819690434,0
DSTYK,benzbromarone,0,0,1,0,1,1,0,0,0,0,0,0.0748601813469638,0,0,0.0400093097107795,0,0,0.102333219338085,0.842515212981744,0.00145586419362419,0
DTYMK,benzbromarone,0,0,1,0,1,1,0,0,0,0,1,0.00092119116764538,0,0,0,0,0,0.0182383864532753,0.711561866125761,0.0112307126225031,0
DUT,benzbromarone,0,0,1,0,1,1,0,0,0,1,0,0.277559021109252,0,0,0,0,0,0.168196789583413,0.815740365111562,0.0403728004071471,0
DYRK1A,benzbromarone,0,0,1,0,1,1,0,0,0,1,1,0.110605200301905,0,0,0,0,0,0.0918714953307888,0.971115618661258,0.0144371709842467,0
DYRK1B,benzbromarone,0,0,1,0,1,1,0,0,1,0,0,0.0550627505993387,0,0,0,0,0,0.0658324362896538,0.859878296146045,0.0371638888455218,0
DYRK2,benzbromarone,0,0,1,0,1,1,0,0,1,0,1,0.0208278117271976,0,0,0.0400093097107795,0,0,0.148907568828905,0.44,3.80437373131682e-07,0
DYRK4,benzbromarone,0,0,1,0,1,1,0,0,1,1,0,0.00211098418182445,0,0,0,0,0,0.0908738500607097,0.801298174442191,4.96997045187274e-05,0
EDN1,benzbromarone,0,0,1,0,1,1,0,0,1,1,1,0.0283493480702384,0,0,0,0,0,0.17619298950447,0.183529411764706,5.37346850420705e-05,0
EDNRA,benzbromarone,0,0,1,0,1,1,0,1,0,0,0,0.0451161953913689,0,0,0.0400093097107795,0,0,0.120883250601061,0.342231237322515,0.050382376287112,0
EDNRB,benzbromarone,0,0,1,0,1,1,0,1,0,0,1,0.0236991425083394,0,0,0.016168060784846,0,0,0.140452442522874,0.730060851926978,0.00693227107729519,0
EEA1,benzbromarone,0,0,1,0,1,1,0,1,0,1,0,0.0023165813459634,0,0,0,0,0,0.0107729184241923,0.307748478701826,0.00527889878544271,0
EGFR,benzbromarone,0,0,1,0,1,1,0,1,1,0,0,0.00054232700344649,0,0,0.0400093097107795,0,0,0.029062802113905,0.874158215010142,0.00059473340519961,0
EGLN1,benzbromarone,0,0,1,0,1,1,0,1,1,0,1,0.0273822399871492,0,0,0.0260511784045613,0,0,0.0410510972616862,0.16446247464503,0.00192410528965801,0
EGLN3,benzbromarone,0,0,1,0,1,1,0,1,1,1,0,1.30858743187349e-05,0,0,0.0400093097107795,0,0,0.0650964099587652,0.25290060851927,0.00800721779993218,0
EIF2AK1,benzbromarone,0,0,1,0,1,1,0,1,1,1,1,5.00646118561102e-06,0,0,0.0400093097107795,0,0,0.103835330850689,0.722434077079107,0.0256478251239104,0
EIF2AK2,benzbromarone,0,0,1,0,1,1,1,0,0,0,0,0.00459555305304429,0,0,0.0400093097107795,0,0,0.00683746126082411,0.653306288032454,0.0016494035160918,0
EIF4E,benzbromarone,0,0,1,0,1,1,1,0,0,0,1,0.217566545098444,0,0,0,0,0,0.153574597238358,0.382068965517241,0.0369237625231719,0
ELN,benzbromarone,0,0,1,0,1,1,1,0,0,1,0,0.0271326201617809,0,0,0.0400093097107795,0,0,0.136311129339953,0.738904665314402,0.0441268605631883,0
ELOVL4,benzbromarone,0,0,1,0,1,1,1,0,0,1,1,0.227201845375687,0,0,0,0,0,0.19452547454501,0.209006085192698,0.00275080727679002,0
ENOX2,benzbromarone,0,0,1,0,1,1,1,0,1,0,0,0.0178922666807204,0,0,0,0,0,0.0736733334069645,0.276916835699797,0.0225464898201838,0
ENPP1,benzbromarone,0,0,1,0,1,1,1,0,1,0,1,0.00023968625478607,0,0,0,0,0,0.280395916776485,0.972251521298174,0.118429235892658,0
EPHA1,benzbromarone,0,0,1,0,1,1,1,0,1,1,0,0.00545934103121288,0,0,0.0400093097107795,0,0,0.0292855477132421,0.141906693711968,0.000168795027386324,0
EPHA2,benzbromarone,0,0,1,0,1,1,1,0,1,1,1,0.00789114774892451,0,0,0.0400093097107795,0,0,0.0676596561960772,0.556673427991886,0.00230836619933723,0
EPHA3,benzbromarone,0,0,1,0,1,1,1,1,0,0,0,0.00624570913468568,0,0,0.0400093097107795,0,0,0.0609282196943889,0.0150101419878296,0.000115897965985896,0
EPHA4,benzbromarone,0,0,1,0,1,1,1,1,0,0,1,0.0561091516517086,0,0,0.0400093097107795,0,0,0.102196666356865,0.873265720081136,0.0338060358546515,0
EPHA5,benzbromarone,0,0,1,0,1,1,1,1,0,1,0,0.0114700599604583,0,0,0,0,0,0.065952265661962,0.811034482758621,0.0239081284191235,0
EPHA7,benzbromarone,0,0,1,0,1,1,1,1,1,0,0,0.00237088049017047,0,0,0.0400093097107795,0,0,0.0181815389766006,0.420040567951318,0.0136290068602843,0
EPHB2,benzbromarone,0,0,1,0,1,1,1,1,1,1,0,0.0015515263415651,0,0,0.0400093097107795,0,0,0.0192626662795072,0.705395537525355,0.023212492693707,0
EPHB3,benzbromarone,0,0,1,0,1,1,1,1,1,1,1,0.0704339925082621,0,0,0.0400093097107795,0,0,0.0300207173766968,0.308722109533469,0.0245016033735466,0
EPHB4,benzbromarone,0,0,1,1,0,0,0,0,0,0,0,0.0120474935308461,0,0,0.0400093097107795,0,0,0.0345738859086481,0.347180527383367,6.32441703570392e-05,0
EPHB6,benzbromarone,0,0,1,1,0,0,0,0,0,0,1,0.283681364251102,0,0,0,0,0,0.199410139622269,0.114077079107505,0.019647224752507,0
EPHX2,benzbromarone,0,0,1,1,0,0,0,0,0,1,0,0.0410307354026499,0,0,0,0,0,0.225416925121937,0.922677484787018,1.26388636578329e-07,0
EPOR,benzbromarone,0,0,1,1,0,0,0,0,0,1,1,0.00269192266484535,0,0,0.0400093097107795,0,0,0.0802476895028104,0.839675456389452,0.00936060600045574,0
EPRS,benzbromarone,0,0,1,1,0,0,0,0,1,0,0,0.00339555761534031,0,0,0.0400093097107795,0,0,0.123840404592054,0.237322515212982,0.000413546132443584,0
ERBB2,benzbromarone,0,0,1,1,0,0,0,0,1,0,1,0.00204560560548976,0,0,0.0400093097107795,0,0,0.139206355723121,0.0125760649087221,0.000136303411619978,0
ERBB3,benzbromarone,0,0,1,1,0,0,0,0,1,1,0,0.00268804913040592,0,0,0.0400093097107795,0,0,0.0675141232685497,0.904097363083164,0.000884389456971269,0
ERCC2,benzbromarone,0,0,1,1,0,0,0,0,1,1,1,0.0426178374842785,0,0,0,0,0,0.0822784845523856,0.930060851926978,0.0285800286670633,0
ERLIN1,benzbromarone,0,0,1,1,0,0,0,1,0,0,0,0.00022616468385846,0,0,0,0,0,0.0173133440343841,0.314320486815416,0.00580066189110916,0
ERN1,benzbromarone,0,0,1,1,0,0,0,1,0,0,1,0.0493564255730114,0,0,0,0,0,0.112754253879847,0.0597160243407708,0.00254421214785669,0
ERN2,benzbromarone,0,0,1,1,0,0,0,1,0,1,0,0.00285543114316195,0,0,0,0,0,0.0576704583673026,0.253549695740365,0.0111775559564129,0
ESR1,benzbromarone,0,0,1,1,0,0,0,1,0,1,1,8.67253502946284e-06,0,0,0,0,0,0.244643922615291,0.708965517241379,0.00137737194398439,0
ESR2,benzbromarone,0,0,1,1,0,0,0,1,1,0,0,0.00593929921665644,0,0,0.0165695454836696,0,0,0.0344665949294939,0.367383367139959,0.0152508290618749,0
